51 0.6538 0.6785 0.6856
52 0.6446 0.6709 0.6788
53 0.6397 0.6669 0.6752
54 0.6295 0.6584 0.6678
55 0.6185 0.6493 0.6638
56 0.6069 0.6397 0.6555
57 0.6009 0.6346 0.6466
58 0.5885 0.624 0.6419
59 0.5751 0.6184 0.6322
60 0.5681 0.6068 0.6217
61 0.5538 0.5943 0.6162
62 0.5385 0.5878 0.6049
63 0.5225 0.5743 0.5928
64 0.5143 0.56 0.58
65 0.4972 0.5525 0.5734
66 0.4883 0.537 0.5598
67 0.47 0.5205 0.5451
68 0.4506 0.5032 0.5298
69 0.4405 0.4943 0.5219
70 0.42 0.4758 0.5057
71 0.3983 0.4563 0.4883
72 0.3872 0.4461 0.4793
73 0.3644 0.4253 0.4609
74 0.3414 0.4033 0.4414
75 0.3195 0.392 0.4313
76 0.3095 0.3687 0.4109
77 0.293 0.3442 0.4002
78 0.2871 0.3317 0.3784
79 0.2657 0.3073 0.3553
80 0.2355 0.284 0.3437
81 0.207 0.2735 0.3212
82 0.1936 0.2571 0.2998
83 0.1679 0.2349 0.282
84 0.1427 0.223 0.2756
85 0.1302 0.0872 0.2535
86 0.1056 0.0728 0.2434
87 0.0801 0.0483 0.2139
88 0.0671 0.023 0.1996
89 0.0406 0.0097 0.1729
90 0.0129 -0.0041 0.1599
91 -0.0012 -0.0329 0.135
92 -0.0298 -0.0479 0.11
93 -0.0596 -0.0631 0.0976
94 -0.0747 -0.0946 0.0729
95 -0.1052 -0.1272 0.0469
96 -0.1369 -0.1438 0.0337
97 -0.1529 -0.1774 0.0069
98 -0.1851 -0.212 -0.0212
99 -0.2184 -0.2295 -0.0355
100 -0.2352 -0.2649 -0.0643
101 -0.2686 -0.283 -0.0791
102 -0.3027 -0.3193 -0.1088
103 -0.32 -0.3378 -0.1241
104 -0.3543 -0.3748 -0.1547
105 -0.3895 -0.3939 -0.1865
106 -0.4073 -0.431 -0.2026
107 -0.4424 -0.4505 -0.2347
108 -0.4781 -0.4886 -0.2678
109 -0.5138 -0.5076 -0.2844
110 -0.5314 -0.527 -0.3175
111 -0.5663 -0.5661 -0.3507
112 -0.584 -0.6059 -0.3843
113 -0.6185 -0.6253 -0.4012
114 -0.6536 -0.6644 -0.4342
115 -0.6881 -0.6842 -0.4511
116 -0.7049 -0.7228 -0.4844
117 -0.7381 -0.7422 -0.5016
118 -0.7715 -0.7805 -0.5352
119 -0.7881 -0.7995 -0.552
120 -0.8199 -0.8183 -0.5688
121 -0.8516 -0.8562 -0.6027
122 -0.8668 -0.8751 -0.6199
123 -0.8966 -0.9117 -0.6532
124 -0.9256 -0.9294 -0.6869
125 -0.9398 -0.9644 -0.7035
126 -0.9665 -0.9988 -0.7194
127 -0.9924 -1.0156 -0.7517
128 -1.0047 -1.0478 -0.7682
129 -1.028 -1.0791 -0.7994
130 -1.0502 -1.094 -0.8453
131 -1.0608 -1.1228 -0.8603
132 -1.0802 -1.1502 -0.8741
133 -1.098 -1.1758 -0.9018
134 -1.1062 -1.1879 -0.9293
135 -1.1209 -1.2103 -0.9425
136 -1.134 -1.2208 -0.9673
137 -1.1398 -1.2403 -0.9911
138 -1.1496 -1.2492 -1.0023
139 -1.1573 -1.2652 -1.0234
140 -1.1627 -1.2723 -1.0434
141 -1.1644 -1.2847 -1.0529
142 -1.1662 -1.2946 -1.0701
143 -1.1664 -1.2987 -1.0858
144 -1.1648 -1.3047 -1.0997
145 -1.1609 -1.308 -1.1058
146 -1.1545 -1.3086 -1.1115
147 -1.1504 -1.3078 -1.1216
148 -1.1406 -1.304 -1.126
149 -1.1347 -1.2973 -1.1332
150 -1.1137 -1.2928 -1.1384
151 -1.1054 -1.2816 -1.1403
152 -0.8915 -1.2673 -1.1422
153 -0.8738 -1.2591 -1.1421
154 -0.8443 -1.2404 -1.1397
155 -0.8301 -1.2183 -1.1377
156 -0.8003 -1.206 -1.1323
157 -0.7679 -1.1796 -1.1246
158 -0.7509 -1.0599 -1.1201
159 -0.6989 -1.0394 -1.1094
160 -0.6619 -1.001 -1.0964
161 -0.6432 -0.9606 -0.9482
162 -0.6058 -0.9394 -0.6231
163 -0.5669 -0.8951 -0.6013
164 -0.5271 -0.8477 -0.5637
165 -0.4871 -0.823 -0.5274
166 -0.4672 -0.7726 -0.5093
167 -0.427 -0.7193 -0.4739
168 -0.3836 -0.5196 -0.438
169 -0.3372 -0.4587 -0.4203
170 -0.313 -0.4029 -0.3856
171 -0.2635 -0.3757 -0.3489
172 -0.2107 -0.3206 -0.3297
173 -0.1837 -0.2633 -0.2907
174 -0.1287 -0.2343 -0.2494
175 -0.0724 -0.1762 -0.2282
176 -0.0448 -0.1164 -0.1411
177 0.0082 -0.0853 0.0388
178 0.0603 -0.0218 0.0761
179 0.0855 0.0452 0.0904
180 0.134 0.0792 0.117
181 0.1814 0.1484 0.1423
182 0.2042 0.22 0.1543
183 0.2475 0.2564 0.1763
184 0.289 0.5284 0.1969
185 0.3088 0.5602 0.215
186 0.346 0.6147 0.2231
187 0.3813 0.665 0.2374
188 0.3979 0.7125 0.2438
189 0.4285 0.735 0.2548
190 0.4568 0.7771 0.2639
191 0.4698 0.8165 0.271
192 0.4933 0.8347 0.2736
193 0.5143 0.8681 0.2774
194 0.5321 0.898 0.2794
195 0.5398 0.9114 0.2797
196 0.5526 0.9348 0.279
197 0.5628 0.9542 0.2767
198 0.5667 0.9622 0.2726
199 0.5723 0.9749 0.2701
200 0.5751 0.9832 0.2639
201 0.5754 0.987 0.2603
202 0.5739 0.9872 0.2523
203 0.5696 0.984 0.2428
204 0.5664 0.9764 0.2323
205 0.5582 0.9709 0.2266
206 0.5473 0.9568 0.2149
207 0.5409 0.9482 0.2021
208 0.5266 0.9278 0.1954
209 0.5098 0.9031 0.1818
210 0.5006 0.8744 0.1746
211 0.4809 0.8587 0.1601
212 0.459 0.8248 0.1449
213 0.4474 0.787 0.1294
214 0.4232 0.7668 0.1216
215 0.3971 0.7243 0.1062
216 0.3836 0.6782 0.0903
217 0.3559 0.6541 0.0824
218 0.3267 0.6043 0.0668
219 0.3118 0.5514 0.0509
220 0.2817 0.5241 0.043
221 0.2506 0.4685 0.0277
222 0.2348 0.4105 0.0201
223 0.2034 0.3808 -0.0019
224 0.1714 0.3213 -0.0091
225 0.1394 0.26 -0.0223
226 0.108 0.2291 -0.0287
227 0.0927 0.1675 -0.0409
228 0.0626 0.1049 -0.053
229 0.0476 0.0737 -0.0588
230 0.0185 0.0122 -0.0699
231 -0.0105 -0.0495 -0.0806
232 -0.0246 -0.08 -0.0857
233 -0.0518 -0.1394 -0.0936
234 -0.0768 -0.1981 -0.0987
235 -0.0878 -0.2268 -0.1012
236 -0.108 -0.2822 -0.0921
237 -0.1149 -0.336 -0.0821
238 -0.1178 -0.3871 -0.0756
239 -0.12 -0.4114 -0.0635
240 -0.1205 -0.4556 -0.0524
241 -0.1207 -0.4936 -0.0473
242 -0.1211 -0.5089 -0.0384
243 -0.1216 -0.5338 -0.0307
244 -0.1218 -0.5509 -0.0243
245 -0.1224 -0.5565 -0.0216
246 -0.1229 -0.5651 -0.0174
247 -0.1233 -0.5709 -0.0157
248 -0.1239 -0.5727 -0.0132
249 -0.1246 -0.5728 -0.0117
250 -0.125 -0.5711 -0.0113
251 -0.1257 -0.5656 -0.0115
252 -0.1265 -0.5573 -0.0126
253 -0.1269 -0.5522 -0.0146
254 -0.1276 -0.5401 -0.0174
255 -0.1284 -0.533 -0.019
256 -0.1288 -0.5173 -0.0226
257 -0.1295 -0.499 -0.0247
258 -0.1302 -0.4785 -0.0291
259 -0.1305 -0.4676 -0.034
260 -0.1311 -0.4444 -0.0393
261 -0.1316 -0.4192 -0.042
262 -0.1318 -0.3924 -0.0474
263 -0.1321 -0.3785 -0.0502
264 -0.1323 -0.35 -0.0557
265 -0.1323 -0.32 -0.0614
266 -0.1323 -0.3046 -0.067
267 -0.1321 -0.2736 -0.0697
268 -0.1317 -0.2415 -0.0749
269 -0.1314 -0.2253 -0.0775
270 -0.1308 -0.193 -0.0824
271 -0.1299 -0.1766 -0.0872
272 -0.1294 -0.1443 -0.0916
273 -0.1282 -0.1118 -0.0937
274 -0.1269 -0.0797 -0.0975
275 -0.1261 -0.064 -0.0993
276 -0.1244 -0.0334 -0.1026
277 -0.1225 -0.0034 -0.1056
278 -0.1215 0.0112 -0.1069
279 -0.1193 0.0392 -0.1092
280 -0.1169 0.0662 -0.1112
281 -0.1156 0.0792 -0.1127
282 -0.1129 0.1036 -0.1133
283 -0.1099 0.1266 -0.1107
284 -0.1069 0.1374 -0.1019
285 -0.0959 0.1574 -0.094
286 -0.0781 0.1756 -0.075
